cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
500064,GROSS CHARGE,C1713,SUPP19935,SCREW MAXILLOFAC BRANEMARK SYS 3.3MM 13MM GROOVY 32116,UNSPECIFIED,1241.85,NONE
500064,GROSS CHARGE,NONE,SUPP19936,ABUTMENT 3MM 3.5MM STRT HEAL,UNSPECIFIED,236.88,NONE
500064,GROSS CHARGE,C1776,SUPP19937,HEAD RADIAL EVOLVE PROLINE 26MM +4MM,UNSPECIFIED,5270.72,NONE
500064,GROSS CHARGE,C1776,SUPP19938,STEM HUMERAL ALTIVATE REVERSE 6MM X 220MM,UNSPECIFIED,22036.02,NONE
500064,GROSS CHARGE,C1713,SUPP19939,PLATE MINI SPIDER WRIST 6H FUSION STD,UNSPECIFIED,5660.2,NONE
500064,GROSS CHARGE,C1771,SUPP19940,KIT ACC ADV SUBURETHRAL SLING POLYPROPYLENE MALE,UNSPECIFIED,16735.91,NONE
500064,GROSS CHARGE,C1713,SUPP19941,SCREW WRIST APTUS 3MM 26MM HEXADRIVE 10,UNSPECIFIED,1315.44,NONE
500064,GROSS CHARGE,L8613,SUPP19942,PISTON STAPES FLUOROPLASTIC .6MM 5MM,UNSPECIFIED,357.13,NONE
500064,GROSS CHARGE,L8613,SUPP19943,PROSTH OSSICULAR OVAL WINDOW SHEEHY SS .13MM 5MM REPLACE STRUT,UNSPECIFIED,362.36,NONE
500064,GROSS CHARGE,L8613,SUPP19944,PROSTH OSSICULAR MALLEUS INCUS SHEEHY SS .13MM 6MM REPLACE STRUT,UNSPECIFIED,362.36,NONE
500064,GROSS CHARGE,L8613,SUPP19945,PISTON EAR STAPES PLATINUM .6MM 3.5MM,UNSPECIFIED,672.89,NONE
500064,GROSS CHARGE,L8613,SUPP19946,PISTON EAR STAPES PLATINUM .6MM 3.75MM,UNSPECIFIED,672.89,NONE
500064,GROSS CHARGE,L8613,SUPP19947,PISTON EAR STAPES PLATINUM .6MM 4.25MM,UNSPECIFIED,672.89,NONE
500064,GROSS CHARGE,L8613,SUPP19948,PISTON EAR STAPES PLATINUM .6MM 4.5MM,UNSPECIFIED,672.89,NONE
500064,GROSS CHARGE,L8613,SUPP19949,PROSTH OSSICULAR EAR INCUDOSTAPEDIAL APPLEBAUM HA 1MM 2MMX2MMX1.2MM SM CANNULA,UNSPECIFIED,1593.37,NONE
500064,GROSS CHARGE,L8613,SUPP19950,EAR TORP CENTERED 5.8MM,UNSPECIFIED,1803.6,NONE
500064,GROSS CHARGE,NONE,SUPP19951,CEMENT BONE OTOMIMIX 2 GM RECON,UNSPECIFIED,1721.74,NONE
500064,GROSS CHARGE,L8613,SUPP19952,PISTON INCUS STAPES SMART NITINOL .6MM 4MM,UNSPECIFIED,1169.58,NONE
500064,GROSS CHARGE,L8613,SUPP19953,PISTON INCUS STAPES SMART NITINOL .6MM 4.25MM,UNSPECIFIED,1169.58,NONE
500064,GROSS CHARGE,L8613,SUPP19954,PISTON STAPES SMART NITINOL .6MM 4.5MM,UNSPECIFIED,1169.58,NONE
500064,GROSS CHARGE,L8613,SUPP19955,PISTON INCUS STAPES SMART NITINOL .6MM 4.75MM,UNSPECIFIED,1183.17,NONE
500064,GROSS CHARGE,C1776,SUPP19956,STEM FEMORAL TAPERLOC 10MM 140MM 133D STD OFFSET,UNSPECIFIED,7644.0,NONE
500064,GROSS CHARGE,C1776,SUPP19957,STEM HUMERAL TURON 8MM 115MM,UNSPECIFIED,6552.0,NONE
500064,GROSS CHARGE,C1713,SUPP19958,PLATE BONE APTUS 22 X 104MM TI 20 HOLE TRILOCK RT DISTAL RADIUS VOLAR WRIST,UNSPECIFIED,5196.9,NONE
500064,GROSS CHARGE,C1789,SUPP19959,IMPLANT BREAST HSC 415CC SMOOTH GEL MOD PROJ,UNSPECIFIED,2769.0,NONE
500064,GROSS CHARGE,C1778,SUPP19960,LEAD PERC PRECISE 50CM LINEAR 3-4 ENHANCE STYLET,UNSPECIFIED,5824.0,NONE
500064,GROSS CHARGE,NONE,SUPP19961,NEEDLE INTRODUCER 5IN PRECISE INSERT,UNSPECIFIED,265.08,NONE
500064,GROSS CHARGE,C1778,SUPP19962,LEAD PERC PRECISE 70CM LINEAR PRELOAD,UNSPECIFIED,5824.0,NONE
500064,GROSS CHARGE,C1778,SUPP19963,LEAD PERC PRECISE 70CM LINEAR 3-4 ENHANCE STYLET,UNSPECIFIED,5824.0,NONE
500064,GROSS CHARGE,C1713,SUPP19964,SUTURE FIXATE W/DELIVERY TOOL KNOT PUSH,UNSPECIFIED,1948.0,NONE
500064,GROSS CHARGE,NONE,SUPP19965,DRILL BIT 2.7MM SHORTEN,UNSPECIFIED,511.35,NONE
500064,GROSS CHARGE,C1776,SUPP19966,STEM RADIAL EVOLVE ELBOW 5.5MM STD,UNSPECIFIED,6264.44,NONE
500064,GROSS CHARGE,NONE,SUPP19967,DRILL BIT 2MM SHORTEN,UNSPECIFIED,511.35,NONE
500064,GROSS CHARGE,NONE,SUPP19968,DRILL BIT 2.3MM SHORTEN,UNSPECIFIED,511.35,NONE
500064,GROSS CHARGE,NONE,SUPP19969,DRILL BIT 2.5MM SHORTEN,UNSPECIFIED,511.35,NONE
500064,GROSS CHARGE,C1776,SUPP19970,STEM HUMERAL COMPREHENSIVE 11MM 100MM,UNSPECIFIED,11484.2,NONE
500064,GROSS CHARGE,C1713,SUPP19971,SCREW SPINE COALITION 3.6MM 14MM SELF DRILL 184.154,UNSPECIFIED,974.0,NONE
500064,GROSS CHARGE,C1713,SUPP19972,SCREW SPINE COALITION 3.6MM 14MM SELF TAP 184.114,UNSPECIFIED,974.0,NONE
500064,GROSS CHARGE,C1768,SUPP19973,GRAFT VASC 28MM 50CM GELWEAVE SIENA 4 BRANCH PLEXUS,UNSPECIFIED,8130.23,NONE
500064,GROSS CHARGE,C1768,SUPP19974,GRAFT VASCUTEK 30MM 50CM COLLAR,UNSPECIFIED,7893.41,NONE
500064,GROSS CHARGE,C1768,SUPP19975,GRAFT VASC 32MM 50CM GELWEAVE SIENA 4 BRANCH PLEXUS,UNSPECIFIED,8667.24,NONE
500064,GROSS CHARGE,NONE,SUPP19976,DRILL STRT 16MM SELF CENTER SLEEVE,UNSPECIFIED,503.0,NONE
500064,GROSS CHARGE,C1768,SUPP19977,GRAFT SIENA 30MM 50CM BORE,UNSPECIFIED,4996.12,NONE
500064,GROSS CHARGE,NONE,SUPP19978,DRILL STRT 14MM SELF CENTER SLEEVE,UNSPECIFIED,503.0,NONE
500064,GROSS CHARGE,C1713,SUPP19979,SCREW SPINE COALITION 3.6MM 16MM SELF DRILL 184.156,UNSPECIFIED,974.0,NONE
500064,GROSS CHARGE,C1776,SUPP19980,HEAD HUMERAL EAS COMPREHENSIVE SHOULDER 40MM 15MM,UNSPECIFIED,7170.8,NONE
500064,GROSS CHARGE,C1713,SUPP19981,BUTTON SUTURE WHT .5IN POLYPROPYLENE TENDOR REPAIR,UNSPECIFIED,4.56,NONE
500064,GROSS CHARGE,C1776,SUPP19982,AUGMENT FEMORAL KNEE LEFT PFC 4MM 2,UNSPECIFIED,3801.28,NONE
500064,GROSS CHARGE,C1778,SUPP19983,LEAD VECTRIS 5MM 75CM 1X 8ELECTRODE COMPACT,UNSPECIFIED,7443.8,NONE
500064,GROSS CHARGE,L8614,SUPP19984,IMPLANT COCHLEAR CONTOUR ELECTRODE MRI COMPATIBLE STERILE LATEX FREE CI612,UNSPECIFIED,64568.88,NONE
500064,GROSS CHARGE,C1713,SUPP19985,TISSUE BONE GRAFT KIT AUGMENT 3CC INJECTABLE,UNSPECIFIED,12084.8,NONE
500064,GROSS CHARGE,NONE,SUPP19986,CANNULA INNER MONTGOMERY 6 SHORT TERM,UNSPECIFIED,545.44,NONE
500064,GROSS CHARGE,C1713,SUPP19987,SCREW INTERFERE SOFTSILK 25MM 7MM 2MM,UNSPECIFIED,526.84,NONE
500064,GROSS CHARGE,C1769,SUPP19988,GUIDEWIRE ACUITY MAILMAN .014IN 182CM STRT,UNSPECIFIED,377.25,NONE
500064,GROSS CHARGE,C1713,SUPP19990,PLATE CRANIOFACIAL CONTOUR MESH MALLEABLE 100MMX100MMX.4MM RECTANGLE,UNSPECIFIED,5709.09,NONE
500064,GROSS CHARGE,C1713,SUPP19991,PLATE CRANIOFACIAL CONTOUR MESH RIGID 100MMX100MMX.6MM RECTANGLE,UNSPECIFIED,5709.09,NONE
500064,GROSS CHARGE,C1713,SUPP19992,SCREW CRANIOFACIAL 1.2MM 8MM EMERG 400.608,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP19993,PLATE MANDIBLE 8H LP 55MMX4.8MMX1MM NARRW,UNSPECIFIED,1146.5,NONE
500064,GROSS CHARGE,C1713,SUPP19994,PLATE MANDIBLE 8H LP 39.2MMX.9MM CURVE,UNSPECIFIED,1674.45,NONE
500064,GROSS CHARGE,C1713,SUPP19995,PLATE MANDIBLE 4H LP 29MMX4.8MMX1.25MM BROAD,UNSPECIFIED,1236.88,NONE
500064,GROSS CHARGE,C1713,SUPP19996,PLATE MANDIBLE 8H LP 55MMX4.8MMX1.25MM BROAD,UNSPECIFIED,1406.85,NONE
500064,GROSS CHARGE,C1713,SUPP19997,PLATE DCP MANDIBLE 6H LP 42MMX5MMX1.25MM CONTOUR,UNSPECIFIED,1236.88,NONE
500064,GROSS CHARGE,C1713,SUPP19998,PLATE DCP MANDIBLE 7H LP 48MMX5MMX1.25MM CONTOUR,UNSPECIFIED,1330.92,NONE
500064,GROSS CHARGE,C1713,SUPP19999,PLATE DCP MANDIBLE 8H LP 54MMX5MMX1.25MM CONTOUR,UNSPECIFIED,1406.85,NONE
500064,GROSS CHARGE,C1713,SUPP20000,SCREW MIDFACE 2MM 5MM SELF TAP,UNSPECIFIED,242.93,NONE
500064,GROSS CHARGE,C1713,SUPP20001,PLATE MANDIBLE LOCK MINI 2.0 6H 1MM NARROW MALLEABLE TI,UNSPECIFIED,1240.49,NONE
500064,GROSS CHARGE,C1713,SUPP20002,PLATE MANDIBLE 4H LOCK 4.8MMX1MM MINI NARROW,UNSPECIFIED,1139.24,NONE
500064,GROSS CHARGE,C1713,SUPP20003,PLATE MANDIBLE LOCK MINI 2.0 6H 1MM NARROW TI,UNSPECIFIED,1240.49,NONE
500064,GROSS CHARGE,C1713,SUPP20004,PLATE MANDIBLE 20H LOCK 4.8MMX1MM MINI,UNSPECIFIED,2235.09,NONE
500064,GROSS CHARGE,C1713,SUPP20005,PLATE MANDIBLE 4H LOCK 4.8MMX1MM MINI TENSION BAND,UNSPECIFIED,1424.91,NONE
500064,GROSS CHARGE,C1713,SUPP20006,PLATE MANDIBLE 4H LOCK 4.8MMX1MM MINI BROAD,UNSPECIFIED,1461.1,NONE
500064,GROSS CHARGE,C1713,SUPP20007,PLATE MANDIBLE 4H LOCK 4.8MMX1MM MINI BROAD CURVED,UNSPECIFIED,1663.64,NONE
500064,GROSS CHARGE,C1713,SUPP20008,PLATE MANDIBLE 6H LOCK 5MMX1.25MM,UNSPECIFIED,1927.64,NONE
500064,GROSS CHARGE,C1713,SUPP20009,PLATE MANDIBLE 12H LOCK 5MMX1.25MM,UNSPECIFIED,2184.39,NONE
500064,GROSS CHARGE,C1713,SUPP20010,PLATE MANDIBLE 3X 3H LOCK 6.5MMX1.5MM LG,UNSPECIFIED,2202.51,NONE
500064,GROSS CHARGE,C1713,SUPP20011,PLATE MANDIBLE 6H LOCK 6.5MMX1.5MM LG,UNSPECIFIED,2202.51,NONE
500064,GROSS CHARGE,C1713,SUPP20012,PLATE MANDIBLE 12H LOCK 6.5MMX1.5MM LG,UNSPECIFIED,2208.21,NONE
500064,GROSS CHARGE,C1713,SUPP20013,PLATE MANDIBLE LOCK 2.0 6X 21H RIGHT LG TI,UNSPECIFIED,4295.35,NONE
500064,GROSS CHARGE,C1713,SUPP20014,PLATE MANDIBLE LOCK 2.0 6X 21H LEFT LG TI,UNSPECIFIED,4295.35,NONE
500064,GROSS CHARGE,C1713,SUPP20015,PLATE MANDIBLE 3X 3H LOCK 6.5MMX1.5MM LG CRESCENT,UNSPECIFIED,2651.13,NONE
500064,GROSS CHARGE,C1713,SUPP20016,SCREW MANDIBLE 2MM 5MM SELF TAP 401.291,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20017,SCREW MANDIBLE 2MM 6MM SELF TAP 401.292,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20018,SCREW MANDIBLE 2MM 8MM SELF TAP 401.294,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20019,SCREW MANDIBLE 2MM 10MM SELF TAP 401.295,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20020,SCREW MANDIBLE 2MM 12MM SELF TAP 401.296,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20021,SCREW MANDIBLE 2MM 14MM SELF TAP 401.297,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20022,SCREW MANDIBLE 2MM 16MM SELF TAP 401.298,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20023,SCREW MANDIBLE 2MM 18MM SELF TAP 401.299,UNSPECIFIED,425.84,NONE
500064,GROSS CHARGE,C1713,SUPP20024,SCREW MANDIBLE 2.4MM 6MM EMERG 401.792,UNSPECIFIED,263.87,NONE
500064,GROSS CHARGE,C1713,SUPP20025,SCREW CRANIOMAXILLOFAC 2.4MM 8MM EMERG 401.794,UNSPECIFIED,263.87,NONE
500064,GROSS CHARGE,C1713,SUPP20026,SCREW MANDIBLE 2MM 5MM 3FLUTE TIP 401.955,UNSPECIFIED,455.72,NONE
500064,GROSS CHARGE,C1713,SUPP20029,SCREW CRANIOFACIAL 2MM 4MM SELF TAP 401.154,UNSPECIFIED,224.09,NONE
500064,GROSS CHARGE,C1713,SUPP20030,PLATE MANDIBLE 5X 22X 5H LOCK 6.5MMX2MM 2ANGLE,UNSPECIFIED,5517.18,NONE
500064,GROSS CHARGE,C1713,SUPP20032,PLATE MANUBRIUM 6H LOCK STAR,UNSPECIFIED,2262.02,NONE
500064,GROSS CHARGE,C1713,SUPP20033,PLATE STERNUM 20H LOCK STRT,UNSPECIFIED,4627.82,NONE
500064,GROSS CHARGE,C1713,SUPP20034,PLATE CRANIOFACIAL 2X 9H STRUT 43MMX8MMX.5MM,UNSPECIFIED,1623.85,NONE
500064,GROSS CHARGE,C1713,SUPP20035,PLATE MANUBRIUM 8H LOCK SM,UNSPECIFIED,2379.04,NONE
500064,GROSS CHARGE,C1713,SUPP20036,SCREW CRANIOMAXILLOFAC 1.2MM 6MM EMERG 400.466,UNSPECIFIED,306.31,NONE
500064,GROSS CHARGE,C1713,SUPP20037,PLATE MANDIBLE 6H LP 42MMX4.8MMX1.25MM BROAD,UNSPECIFIED,1330.92,NONE
500064,GROSS CHARGE,C1713,SUPP20038,PLATE MANDIBLE 8H 64MMX6.5MMX2MM UNIV,UNSPECIFIED,1895.06,NONE
500064,GROSS CHARGE,C1713,SUPP20039,PLATE MANDIBLE 3X 3H 25MMX6.5MMX2MM UNIV,UNSPECIFIED,2761.8,NONE
500064,GROSS CHARGE,C1713,SUPP20040,PLATE MANDIBLE 10H 80MMX6.5MMX2MM UNIV,UNSPECIFIED,2021.68,NONE
500064,GROSS CHARGE,C1713,SUPP20041,PLATE STERNUM LOCK X-BODY 10H TI,UNSPECIFIED,2513.4,NONE
500064,GROSS CHARGE,C1713,SUPP20042,SCREW STERNAL 3MM 16MM SELF-DRILL 04.501.116.01,UNSPECIFIED,585.86,NONE
500064,GROSS CHARGE,C1713,SUPP20043,PLATE MANUBRIUM 8H LOCK LG,UNSPECIFIED,2379.04,NONE
500064,GROSS CHARGE,C1713,SUPP20044,PLATE STERNUM 14H LOCK 2T,UNSPECIFIED,2850.41,NONE
500064,GROSS CHARGE,C1713,SUPP20045,SCREW STERNAL 3MM 18MM SELF-DRILL 04.501.118.01,UNSPECIFIED,585.86,NONE
500064,GROSS CHARGE,C1713,SUPP20046,IMPLANT CRANIAL PEEK-OPTIMA PATIENT SPECIFIC,UNSPECIFIED,18175.61,NONE
500064,GROSS CHARGE,C1713,SUPP20047,IMPLANT CRANIAL PEEK CUST PATIENT SPECIFIC,UNSPECIFIED,26974.68,NONE
500064,GROSS CHARGE,C1713,SUPP20048,PLATE STERNUM 12H LOCK ANGLE,UNSPECIFIED,3856.45,NONE
500064,GROSS CHARGE,C1713,SUPP20049,PLATE STERNUM LOCK X-BODY WIDE 10H TI,UNSPECIFIED,2515.1,NONE
500064,GROSS CHARGE,C1713,SUPP20050,PLATE APTUS RADIAL LEFT DISTAL 7H RND EDGE 44MMX19MMX1.6MM,UNSPECIFIED,3889.42,NONE
500064,GROSS CHARGE,C1776,SUPP20051,HEAD RADIAL LEFT ACUMED 22MM CONTOUR,UNSPECIFIED,8947.12,NONE
500064,GROSS CHARGE,C1776,SUPP20052,STEM RADIAL ELBOW 7MMX0MM 25MM FLUTE,UNSPECIFIED,4964.96,NONE
500064,GROSS CHARGE,C1768,SUPP20053,GRAFT VASC 6MM 10CM STD WALL GORE-TEX,UNSPECIFIED,642.84,NONE
500064,GROSS CHARGE,C1713,SUPP20054,PLATE MIDFACE 1.5 OBLIQUE-L 2H X 3H LEFT TI,UNSPECIFIED,820.98,NONE
500064,GROSS CHARGE,C1713,SUPP20055,PLATE MIDFACE 1.5 OBLIQUE-L 2H X 3H RIGHT TI,UNSPECIFIED,820.98,NONE
500064,GROSS CHARGE,C1713,SUPP20056,PLATE MIDFACE 1.5 OBLIQUE-L 3H X 4H 100D RIGHT TI,UNSPECIFIED,867.98,NONE
500064,GROSS CHARGE,C1713,SUPP20057,PLATE MIDFACE 1.5 OBLIQUE-L 3H X 4H 100D LEFT TI,UNSPECIFIED,867.98,NONE
500064,GROSS CHARGE,C1713,SUPP20058,PLATE CRANIOFACIAL 3H SHAFT 1H ARM 20MMX10MMX.5MM Y,UNSPECIFIED,708.88,NONE
500064,GROSS CHARGE,C1713,SUPP20059,PLATE CRANIOFACIAL OBLIQUE L 3H X 3H LT 20MMX11MM 100D,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20060,PLATE CRANIOFACIAL OBLIQUE L 3H X 4H LT 20MMX11MM 100D,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20061,PLATE CRANIOFACIAL OBLIQUE L 3H X 3H RT 20MMX11MM 100D,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20062,PLATE CRANIOFACIAL OBLIQUE L 3H X 4H RT 20MMX11MM 100D,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20063,PLATE ORBITAL RIM 9H 35MMX3.3MMX.5MM,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20064,PLATE MIDFACE 5X 7H 24MMX14MMX.5MM T,UNSPECIFIED,788.45,NONE
500064,GROSS CHARGE,C1713,SUPP20065,PLATE CRANIOFACIAL 3X 4H 20MMX11MMX.5MM T,UNSPECIFIED,766.73,NONE
500064,GROSS CHARGE,C1713,SUPP20066,PLATE LC-DCP 3H HEAD 3H SHAFT 53MMX10MMX1.5MM OBLIQUE ANGLE,UNSPECIFIED,915.17,NONE
500064,GROSS CHARGE,C1713,SUPP20067,PLATE DCP TIBIAL HEAD LEFT LAT 7H SHAFT 149MMX14MMX3.8MM BUTTRESS,UNSPECIFIED,2600.99,NONE
500064,GROSS CHARGE,C1713,SUPP20068,PLATE LC-DCP 8H SHAFT 148MM T,UNSPECIFIED,1869.89,NONE
500064,GROSS CHARGE,C1713,SUPP20069,PLATE MIDFACE 3X 7H 27MMX15MMX.5MM Y,UNSPECIFIED,745.06,NONE
500064,GROSS CHARGE,C1713,SUPP20070,PLATE MIDFACE 2X 5H 18MMX11MMX.5MM Y,UNSPECIFIED,745.06,NONE
500064,GROSS CHARGE,C1713,SUPP20071,SCREW CORTEX 1.5MM 6MM SELF TAP 400.736,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20072,SCREW CANCELLOUS 6.5MM 25MM LP C2610,UNSPECIFIED,392.24,NONE
500064,GROSS CHARGE,C1713,SUPP20073,SCREW CANCELLOUS 6.5MM 30MM LP C2611,UNSPECIFIED,392.24,NONE
500064,GROSS CHARGE,C1713,SUPP20074,SCREW CANCELLOUS 6.5MM 45MM LP C2614,UNSPECIFIED,392.24,NONE
500064,GROSS CHARGE,C1713,SUPP20075,SCREW CANCELLOUS 6.5MM 50MM LP C2615,UNSPECIFIED,392.24,NONE
500064,GROSS CHARGE,C1713,SUPP20076,SCREW CANCELLOUS 6.5MM 55MM LP C2616,UNSPECIFIED,392.24,NONE
500064,GROSS CHARGE,C1713,SUPP20077,SCREW CRANIOFACIAL 2MM 12MM EMERG 400.792,UNSPECIFIED,232.46,NONE
500064,GROSS CHARGE,C1713,SUPP20078,SCREW CRANIOFACIAL 2MM 8MM EMERG 400.788,UNSPECIFIED,232.46,NONE
500064,GROSS CHARGE,C1713,SUPP20079,SCREW CRANIOFACIAL 2MM 10MM EMERG 400.790,UNSPECIFIED,232.46,NONE
500064,GROSS CHARGE,C1713,SUPP20080,SCREW CRANIOFACIAL 2MM 6MM EMERG 400.786,UNSPECIFIED,232.46,NONE
500064,GROSS CHARGE,C1713,SUPP20081,SCREW CRANIOFACIAL 1.3MM 4MM SELF TAP 400.624,UNSPECIFIED,276.42,NONE
500064,GROSS CHARGE,C1713,SUPP20082,SCREW CRANIOFACIAL 1.3MM 3MM SELF TAP 400.623,UNSPECIFIED,276.42,NONE
500064,GROSS CHARGE,C1713,SUPP20083,SCREW CRANIOFACIAL 1.3MM 8MM SELF TAP 400.628,UNSPECIFIED,276.42,NONE
500064,GROSS CHARGE,C1713,SUPP20084,SCREW CRANIOFACIAL 1.3MM 5MM SELF TAP 400.625,UNSPECIFIED,276.42,NONE
500064,GROSS CHARGE,C1713,SUPP20085,SCREW CORTEX 1.5MM 8MM SELF TAP 400.738,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20086,SCREW CORTEX 1.5MM 10MM SELF TAP 400.740,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20087,SCREW CORTEX 1.5MM 12MM SELF TAP 400.742,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20088,SCREW CRANIOFACIAL 1.7MM 8MM EMERG 400.658,UNSPECIFIED,287.64,NONE
500064,GROSS CHARGE,C1713,SUPP20089,SCREW CORTEX 1.5MM 4MM SELF TAP 400.734,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20090,SCREW CORTEX 1.5MM 14MM SELF TAP 400.744,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20091,SCREW CORTEX 1.5MM 16MM SELF TAP 400.746,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20092,SCREW CORTEX 1.5MM 18MM SELF TAP 400.748,UNSPECIFIED,215.71,NONE
500064,GROSS CHARGE,C1713,SUPP20093,SCREW CRANIOFACIAL 1.2MM 2MM EMERG 400.602,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP20094,SCREW CRANIOFACIAL 1.2MM 3MM EMERG 400.603,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP20095,SCREW CRANIOFACIAL 1.2MM 4MM EMERG 400.604,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP20096,SCREW CRANIOFACIAL 1.2MM 6MM EMERG 400.606,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP20097,SCREW SPINE VENTROFIX 7.5MM 50MM LOCK 489.050,UNSPECIFIED,1481.45,NONE
500064,GROSS CHARGE,C1713,SUPP20098,SCREW CRANIOFACIAL 2MM 4MM EMERG 400.784,UNSPECIFIED,232.46,NONE
500064,GROSS CHARGE,C1713,SUPP20099,SCREW CRANIOMAXILLOFAC 1MM 2MM SELF TAP 400.402,UNSPECIFIED,298.83,NONE
500064,GROSS CHARGE,C1713,SUPP20100,SCREW CORTEX 1MM 3MM SELF TAP 400.403,UNSPECIFIED,298.83,NONE
500064,GROSS CHARGE,C1713,SUPP20101,SCREW CRANIOMAXILLOFAC 1MM 5MM SELF TAP 400.405,UNSPECIFIED,298.83,NONE
500064,GROSS CHARGE,C1713,SUPP20102,SCREW CRANIOMAXILLOFAC 1MM 4MM SELF TAP 400.404,UNSPECIFIED,298.83,NONE
500064,GROSS CHARGE,C1713,SUPP20103,WASHER ORTHO TI 14MM 1.3MM SPIKED,UNSPECIFIED,898.47,NONE
500064,GROSS CHARGE,C1713,SUPP20104,WASHER ORTHO TI 17MM 1.3MM SPIKED,UNSPECIFIED,862.72,NONE
500064,GROSS CHARGE,C1768,SUPP20105,GRAFT VASC 8MM 80CM THIN WALL REM RING GORE-TEX,UNSPECIFIED,4801.16,NONE
500064,GROSS CHARGE,C1768,SUPP20106,GRAFT VASC 4-7MM 40CM STD WALL TAPER GORE-TEX,UNSPECIFIED,2225.59,NONE
500064,GROSS CHARGE,Q4100,SUPP20107,TISSUE PATCH DURAL DURA-GUARD 9CMX2CM,UNSPECIFIED,981.79,NONE
500064,GROSS CHARGE,C1877,SUPP20108,STENT BRONCHIAL W/RINGS 10 X 19MM,UNSPECIFIED,1481.02,NONE
500064,GROSS CHARGE,NONE,SUPP20109,SHUNT CONNECT ACCU-FLO SS STRT,UNSPECIFIED,533.46,NONE
500064,GROSS CHARGE,NONE,SUPP20110,SHUNT CONNECT ACCU-FLO PLASTIC STRT,UNSPECIFIED,454.06,NONE
500064,GROSS CHARGE,NONE,SUPP20111,SHUNT CONNECT ACCU-FLO PLASTIC RT ANGLE,UNSPECIFIED,494.9,NONE
500064,GROSS CHARGE,NONE,SUPP20112,SHUNT CONNECT ACCU-FLO SS RT ANGLE,UNSPECIFIED,523.62,NONE
500064,GROSS CHARGE,NONE,SUPP20113,SHUNT CONNECT ACCU-FLO METAL 3WAY,UNSPECIFIED,1264.54,NONE
500064,GROSS CHARGE,C1768,SUPP20114,GRAFT VASC 12MM 30CM STD WALL RING GORE-TEX,UNSPECIFIED,3785.6,NONE
500064,GROSS CHARGE,C1768,SUPP20115,GRAFT VASC 16MM 30CM STRETCH LARGE DIA GORE-TEX,UNSPECIFIED,2568.78,NONE
500064,GROSS CHARGE,C1768,SUPP20116,GRAFT VASCULAR THIN WALL STRAIGHT 6MM X 70CM,UNSPECIFIED,4260.0,NONE
500064,GROSS CHARGE,C1877,SUPP20118,STENT TRACHEOBRONCHIAL 10MM 12MM 13MM,UNSPECIFIED,1481.02,NONE
500064,GROSS CHARGE,C1713,SUPP20119,WASHER ORTHO TI 20MM 2.5MM SPIKED,UNSPECIFIED,862.72,NONE
500064,GROSS CHARGE,C1713,SUPP20120,SCREW CRANIOFACIAL 1.2MM 5MM EMERG 400.605,UNSPECIFIED,302.57,NONE
500064,GROSS CHARGE,C1713,SUPP20121,SCREW CRANIOFACIAL 1MM 8MM SELF TAP 400.508,UNSPECIFIED,291.37,NONE
500064,GROSS CHARGE,C1713,SUPP20122,SCREW CRANIOFACIAL 1.7MM 4MM EMERG 400.654,UNSPECIFIED,287.64,NONE
500064,GROSS CHARGE,C1713,SUPP20123,SCREW CORTEX 2.4MM 18MM SELF TAP 401.518,UNSPECIFIED,328.72,NONE
500064,GROSS CHARGE,C1713,SUPP20124,SCREW CORTEX 2.4MM 16MM SELF TAP 401.516,UNSPECIFIED,328.72,NONE
