cms_certification_num,payer,code,internal_revenue_code,description,inpatient_outpatient,price,code_disambiguator
20001,Premera Preferred,NONE,NONE,"Disorders Of Liver Except Malignancy, Cirrhosis Or Alcoholic Hepatitis With Cc",INPATIENT,17106.0,565
20001,Premera Preferred,NONE,NONE,Disorders Of The Biliary Tract With Mcc,INPATIENT,30643.0,569
20001,Premera Preferred,NONE,NONE,Disorders Of The Biliary Tract With Cc,INPATIENT,19772.0,568
20001,Premera Preferred,NONE,NONE,Disorders Of The Biliary Tract Without Cc/Mcc,INPATIENT,14987.0,570
20001,Premera Preferred,NONE,NONE,Combined Anterior And Posterior Spinal Fusion With Cc,INPATIENT,111973.0,544
20001,Premera Preferred,NONE,NONE,Combined Anterior And Posterior Spinal Fusion Without Cc/Mcc,INPATIENT,87972.0,545
20001,Premera Preferred,NONE,NONE,Spinal Fusion Except Cervical Without Mcc,INPATIENT,72212.0,721
20001,Premera Preferred,NONE,NONE,Bilateral Or Multiple Major Joint Procedures Of Lower Extremity Without Mcc,INPATIENT,57734.0,515
20001,Premera Preferred,NONE,NONE,Wound Debridement And Skin Graft Except Hand For Musculoskeletal And Connective Tissue Disorders Wit,INPATIENT,123097.0,743
20001,Premera Preferred,NONE,NONE,Wound Debridement And Skin Graft Except Hand For Musculoskeletal And Connective Tissue Disorders Wit,INPATIENT,54618.0,744
20001,Premera Preferred,NONE,NONE,Wound Debridement And Skin Graft Except Hand For Musculoskeletal And Connective Tissue Disorders Wit,INPATIENT,33852.0,745
20001,Premera Preferred,NONE,NONE,Revision Of Hip Or Knee Replacement With Cc,INPATIENT,68472.0,711
20001,Premera Preferred,NONE,NONE,Revision Of Hip Or Knee Replacement Without Cc/Mcc,INPATIENT,51487.0,712
20001,Premera Preferred,NONE,NONE,Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extremity Without Mcc,INPATIENT,34886.0,635
20001,Premera Preferred,NONE,NONE,Cervical Spinal Fusion With Cc,INPATIENT,56063.0,528
20001,Premera Preferred,NONE,NONE,Cervical Spinal Fusion Without Cc/Mcc,INPATIENT,46643.0,529
20001,Premera Preferred,NONE,NONE,Hip And Femur Procedures Except Major Joint With Cc,INPATIENT,38478.0,592
20001,Premera Preferred,NONE,NONE,Hip And Femur Procedures Except Major Joint Without Cc/Mcc,INPATIENT,30239.0,593
20001,Premera Preferred,NONE,NONE,Major Joint Or Limb Reattachment Procedures Of Upper Extremities,INPATIENT,43817.0,636
20001,Premera Preferred,NONE,NONE,Knee Procedures Without Principal Diagnosis Of Infection With Cc/Mcc,INPATIENT,36258.0,617
20001,Premera Preferred,NONE,NONE,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur With Cc",INPATIENT,42695.0,623
20001,Premera Preferred,NONE,NONE,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc",INPATIENT,34005.0,624
20001,Premera Preferred,NONE,NONE,Local Excision And Removal Of Internal Fixation Devices Except Hip And Femur With Cc,INPATIENT,36460.0,621
20001,Premera Preferred,NONE,NONE,Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc,INPATIENT,47453.0,622
20001,Premera Preferred,NONE,NONE,Soft Tissue Procedures With Mcc,INPATIENT,57912.0,720
20001,Premera Preferred,NONE,NONE,Foot Procedures Without Cc/Mcc,INPATIENT,32572.0,580
20001,Premera Preferred,NONE,NONE,"Hand Or Wrist Procedures, Except Major Thumb Or Joint Procedures With Cc/Mcc",INPATIENT,28626.0,588
20001,Premera Preferred,NONE,NONE,Other Musculoskeletal System And Connective Tissue O.R. Procedures Without Cc/Mcc,INPATIENT,25646.0,676
20001,Premera Preferred,NONE,NONE,Back And Neck Procedures Except Spinal Fusion With Mcc Or Disc Device Or Neurostimulator,INPATIENT,65815.0,511
20001,Premera Preferred,NONE,NONE,Back And Neck Procedures Except Spinal Fusion With Cc,INPATIENT,35947.0,510
20001,Premera Preferred,NONE,NONE,Back And Neck Procedures Except Spinal Fusion Without Cc/Mcc,INPATIENT,26026.0,512
20001,Premera Preferred,NONE,NONE,Hip Replacement With Principal Diagnosis Of Hip Fracture With Mcc,INPATIENT,102173.0,594
20001,Premera Preferred,NONE,NONE,Hip Replacement With Principal Diagnosis Of Hip Fracture Without Mcc,INPATIENT,40196.0,595
20001,Premera Preferred,NONE,NONE,Fractures Of Hip And Pelvis Without Mcc,INPATIENT,14168.0,582
20001,Premera Preferred,NONE,NONE,Medical Back Problems Without Mcc,INPATIENT,17297.0,644
20001,Premera Preferred,NONE,NONE,"Tendonitis, Myositis And Bursitis Without Mcc",INPATIENT,15760.0,726
20001,Premera Preferred,NONE,NONE,"Aftercare, Musculoskeletal System And Connective Tissue With Cc",INPATIENT,34211.0,504
20001,Premera Preferred,NONE,NONE,"Fracture, Sprain, Strain And Dislocation Except Femur, Hip, Pelvis And Thigh Without Mcc",INPATIENT,15990.0,581
20001,Premera Preferred,NONE,NONE,Other Musculoskeletal System And Connective Tissue Diagnoses Without Cc/Mcc,INPATIENT,13799.0,675
20001,Premera Preferred,NONE,NONE,Skin Debridement Without Cc/Mcc,INPATIENT,20246.0,719
20001,Premera Preferred,NONE,NONE,"Other Skin, Subcutaneous Tissue And Breast Procedures With Cc",INPATIENT,29436.0,680
20001,Premera Preferred,NONE,NONE,"Other Skin, Subcutaneous Tissue And Breast Procedures Without Cc/Mcc",INPATIENT,23134.0,681
20001,Premera Preferred,NONE,NONE,Cellulitis Without Mcc,INPATIENT,15512.0,527
20001,Premera Preferred,NONE,NONE,"Trauma To The Skin, Subcutaneous Tissue And Breast Without Mcc",INPATIENT,22206.0,729
20001,Premera Preferred,NONE,NONE,Minor Skin Disorders Without Mcc,INPATIENT,15160.0,645
20001,Premera Preferred,NONE,NONE,O.R. Procedures For Obesity With Cc,INPATIENT,32337.0,657
20001,Premera Preferred,NONE,NONE,O.R. Procedures For Obesity Without Cc/Mcc,INPATIENT,29313.0,658
20001,Premera Preferred,NONE,NONE,Diabetes With Mcc,INPATIENT,25242.0,562
20001,Premera Preferred,NONE,NONE,Diabetes With Cc,INPATIENT,16148.0,561
20001,Premera Preferred,NONE,NONE,Diabetes Without Cc/Mcc,INPATIENT,11188.0,563
20001,Premera Preferred,NONE,NONE,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes With Mcc",INPATIENT,22545.0,647
20001,Premera Preferred,NONE,NONE,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc",INPATIENT,14975.0,648
20001,Premera Preferred,NONE,NONE,Endocrine Disorders With Mcc,INPATIENT,27704.0,572
20001,Premera Preferred,NONE,NONE,Major Bladder Procedures Without Cc/Mcc,INPATIENT,38195.0,627
20001,Premera Preferred,NONE,NONE,Kidney And Ureter Procedures For Neoplasm With Cc,INPATIENT,35514.0,610
20001,Premera Preferred,NONE,NONE,Kidney And Ureter Procedures For Neoplasm Without Cc/Mcc,INPATIENT,38493.0,611
20001,Premera Preferred,NONE,NONE,Kidney And Ureter Procedures For Non-Neoplasm With Mcc,INPATIENT,48931.0,613
20001,Premera Preferred,NONE,NONE,Kidney And Ureter Procedures For Non-Neoplasm With Cc,INPATIENT,26504.0,612
20001,Premera Preferred,NONE,NONE,Kidney And Ureter Procedures For Non-Neoplasm Without Cc/Mcc,INPATIENT,27564.0,614
20001,Premera Preferred,NONE,NONE,Renal Failure With Mcc,INPATIENT,26996.0,704
20001,Premera Preferred,NONE,NONE,Renal Failure With Cc,INPATIENT,24701.0,703
20001,Premera Preferred,NONE,NONE,Kidney And Urinary Tract Infections With Mcc,INPATIENT,17640.0,615
20001,Premera Preferred,NONE,NONE,Kidney And Urinary Tract Infections Without Mcc,INPATIENT,19340.0,616
20001,Premera Preferred,NONE,NONE,Major Male Pelvic Procedures With Cc/Mcc,INPATIENT,35266.0,637
20001,Premera Preferred,NONE,NONE,Major Male Pelvic Procedures Without Cc/Mcc,INPATIENT,27385.0,638
20001,Premera Preferred,NONE,NONE,Inflammation Of The Male Reproductive System Without Mcc,INPATIENT,14754.0,600
20001,Premera Preferred,NONE,NONE,Uterine And Adnexa Procedures For Non-Malignancy With Cc/Mcc,INPATIENT,31538.0,732
20001,Premera Preferred,NONE,NONE,Uterine And Adnexa Procedures For Non-Malignancy Without Cc/Mcc,INPATIENT,20791.0,733
20001,Premera Preferred,NONE,NONE,"D&C, Conization, Laparoscopy And Tubal Interruption With Cc/Mcc",INPATIENT,32941.0,558
20001,Premera Preferred,NONE,NONE,Vaginal Delivery With O.R. Procedures Except Sterilization And/Or D&C,INPATIENT,21498.0,734
20001,Premera Preferred,NONE,NONE,Postpartum And Post Abortion Diagnoses With O.R. Procedures,INPATIENT,22241.0,696
20001,Premera Preferred,NONE,NONE,Postpartum And Post Abortion Diagnoses Without O.R. Procedures,INPATIENT,14117.0,697
20001,Premera Preferred,NONE,NONE,Cesarean Section With Sterilization With Mcc,INPATIENT,34387.0,531
20001,Premera Preferred,NONE,NONE,Cesarean Section With Sterilization With Cc,INPATIENT,20105.0,530
20001,Premera Preferred,NONE,NONE,Cesarean Section With Sterilization Without Cc/Mcc,INPATIENT,16807.0,532
20001,Premera Preferred,NONE,NONE,Cesarean Section Without Sterilization With Mcc,INPATIENT,29216.0,534
20001,Premera Preferred,NONE,NONE,Cesarean Section Without Sterilization With Cc,INPATIENT,19513.0,533
20001,Premera Preferred,NONE,NONE,Cesarean Section Without Sterilization Without Cc/Mcc,INPATIENT,16289.0,535
20001,Premera Preferred,NONE,NONE,Prematurity Without Major Problems,INPATIENT,11464.0,698
20001,Premera Preferred,NONE,NONE,Neonate With Other Significant Problems,INPATIENT,6288.0,650
20001,Premera Preferred,NONE,NONE,Normal Newborn,INPATIENT,1531.0,656
20001,Premera Preferred,NONE,NONE,Vaginal Delivery With Sterilization And/Or D&C With Mcc,INPATIENT,19609.0,736
20001,Premera Preferred,NONE,NONE,Vaginal Delivery With Sterilization And/Or D&C With Cc,INPATIENT,16891.0,735
20001,Premera Preferred,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Mcc,INPATIENT,18854.0,738
20001,Premera Preferred,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Cc,INPATIENT,13476.0,737
20001,Premera Preferred,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C Without Cc/Mcc,INPATIENT,11772.0,739
20001,Premera Preferred,NONE,NONE,Major Hematological And Immunological Diagnoses Except Sickle Cell Crisis And Coagulation Disorders ,INPATIENT,22433.0,634
20001,Premera Preferred,NONE,NONE,Other Antepartum Diagnoses With O.R. Procedures Without Cc/Mcc,INPATIENT,17078.0,659
20001,Premera Preferred,NONE,NONE,Lymphoma And Leukemia With Major O.R. Procedures With Mcc,INPATIENT,124436.0,625
20001,Premera Preferred,NONE,NONE,Other Antepartum Diagnoses Without O.R. Procedures With Cc,INPATIENT,14319.0,660
20001,Premera Preferred,NONE,NONE,Other Antepartum Diagnoses Without O.R. Procedures Without Cc/Mcc,INPATIENT,9842.0,661
20001,Premera Preferred,NONE,NONE,Acute Leukemia Without Major O.R. Procedures With Cc,INPATIENT,38812.0,499
20001,Premera Preferred,NONE,NONE,Chemotherapy With Acute Leukemia As Secondary Diagnosis Without Cc/Mcc,INPATIENT,12802.0,536
20001,Premera Preferred,NONE,NONE,Lymphoma And Non-Acute Leukemia With Cc,INPATIENT,29761.0,626
20001,Premera Preferred,NONE,NONE,Chemotherapy Without Acute Leukemia As Secondary Diagnosis With Cc,INPATIENT,24517.0,537
20001,Premera Preferred,NONE,NONE,Infectious And Parasitic Diseases With O.R. Procedures With Mcc,INPATIENT,90793.0,599
20001,Premera Preferred,NONE,NONE,Infectious And Parasitic Diseases With O.R. Procedures With Cc,INPATIENT,38457.0,598
20001,Premera Preferred,NONE,NONE,Postoperative Or Post-Traumatic Infections With O.R. Procedures With Mcc,INPATIENT,83468.0,695
20001,Premera Preferred,NONE,NONE,Fever And Inflammatory Conditions,INPATIENT,16067.0,579
20001,Premera Preferred,NONE,NONE,Viral Illness Without Mcc,INPATIENT,15373.0,742
20001,Premera Preferred,NONE,NONE,Septicemia Or Severe Sepsis With Mv >96 Hours,INPATIENT,117972.0,715
20001,Premera Preferred,NONE,NONE,Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc,INPATIENT,34304.0,716
20001,Premera Preferred,NONE,NONE,Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc,INPATIENT,18759.0,717
20001,Premera Preferred,NONE,NONE,Depressive Neuroses,INPATIENT,14715.0,560
20001,Premera Preferred,NONE,NONE,Neuroses Except Depressive,INPATIENT,16487.0,651
20001,Premera Preferred,NONE,NONE,Psychoses,INPATIENT,27313.0,699
20001,Premera Preferred,NONE,NONE,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc",INPATIENT,15158.0,505
20001,Premera Preferred,NONE,NONE,Wound Debridements For Injuries With Mcc,INPATIENT,78263.0,746
20001,Premera Preferred,NONE,NONE,Other O.R. Procedures For Injuries With Cc,INPATIENT,37466.0,677
20001,Premera Preferred,NONE,NONE,Allergic Reactions Without Mcc,INPATIENT,12069.0,506
20001,Premera Preferred,NONE,NONE,Poisoning And Toxic Effects Of Drugs Without Mcc,INPATIENT,14526.0,694
20001,Premera Preferred,NONE,NONE,Complications Of Treatment With Cc,INPATIENT,18863.0,547
20001,Premera Preferred,NONE,NONE,Complications Of Treatment Without Cc/Mcc,INPATIENT,12695.0,548
20001,Premera Preferred,NONE,NONE,"Other Injury, Poisoning And Toxic Effect Diagnoses Without Mcc",INPATIENT,17084.0,670
20001,Premera Preferred,NONE,NONE,Signs And Symptoms Without Mcc,INPATIENT,17319.0,718
20001,Premera Preferred,NONE,NONE,Other Factors Influencing Health Status,INPATIENT,10250.0,668
20001,Premera Preferred,NONE,NONE,"Limb Reattachment, Hip And Femur Procedures For Multiple Significant Trauma",INPATIENT,70672.0,620
20001,Premera Preferred,NONE,NONE,Other O.R. Procedures For Multiple Significant Trauma With Mcc,INPATIENT,136261.0,678
20001,Premera Preferred,NONE,NONE,Other Multiple Significant Trauma With Cc,INPATIENT,27330.0,674
20001,Premera Preferred,NONE,NONE,Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis With Mcc,INPATIENT,59899.0,653
20001,Premera Preferred,NONE,NONE,Non-Extensive O.R. Procedures Unrelated To Principal Diagnosis Without Cc/Mcc,INPATIENT,20490.0,654
20001,UnitedHealthcare,NONE,NONE,"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major",INPATIENT,500535.0,795
20001,UnitedHealthcare,NONE,NONE,Craniotomy And Endovascular Intracranial Procedures Without Cc/Mcc,INPATIENT,69370.0,793
20001,UnitedHealthcare,NONE,NONE,Pulmonary Embolism With Mcc Or Acute Cor Pulmonale,INPATIENT,31678.0,806
20001,UnitedHealthcare,NONE,NONE,Respiratory Infections And Inflammations With Mcc,INPATIENT,15498.0,808
20001,UnitedHealthcare,NONE,NONE,Simple Pneumonia And Pleurisy With Mcc,INPATIENT,39047.0,811
20001,UnitedHealthcare,NONE,NONE,Pneumothorax With Cc,INPATIENT,38266.0,804
20001,UnitedHealthcare,NONE,NONE,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,INPATIENT,159218.0,791
20001,UnitedHealthcare,NONE,NONE,Percutaneous Cardiovascular Procedures With Non-Drug-Eluting Stent With Mcc Or 4+ Arteries Or Stents,INPATIENT,87367.0,803
20001,UnitedHealthcare,NONE,NONE,Aortic And Heart Assist Procedures Except Pulsation Balloon Without Mcc,INPATIENT,171852.0,790
20001,UnitedHealthcare,NONE,NONE,"Circulatory Disorders Except Ami, With Cardiac Catheterization Without Mcc",INPATIENT,44076.0,792
20001,UnitedHealthcare,NONE,NONE,Syncope And Collapse,INPATIENT,24235.0,812
20001,UnitedHealthcare,NONE,NONE,Other Circulatory System Diagnoses With Cc,INPATIENT,26005.0,799
20001,UnitedHealthcare,NONE,NONE,Other Digestive System Diagnoses With Mcc,INPATIENT,50999.0,800
20001,UnitedHealthcare,NONE,NONE,Diabetes With Mcc,INPATIENT,41550.0,794
20001,UnitedHealthcare,NONE,NONE,"Miscellaneous Disorders Of Nutrition, Metabolism, Fluids And Electrolytes Without Mcc",INPATIENT,23630.0,796
20001,UnitedHealthcare,NONE,NONE,Neonate With Other Significant Problems,INPATIENT,7256.0,797
20001,UnitedHealthcare,NONE,NONE,Normal Newborn,INPATIENT,2809.0,798
20001,UnitedHealthcare,NONE,NONE,Red Blood Cell Disorders Without Mcc,INPATIENT,20335.0,807
20001,UnitedHealthcare,NONE,NONE,Septicemia Or Severe Sepsis With Mv >96 Hours,INPATIENT,262972.0,809
20001,UnitedHealthcare,NONE,NONE,Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc,INPATIENT,36059.0,810
20001,UnitedHealthcare,NONE,NONE,Acute Adjustment Reaction And Psychosocial Dysfunction,INPATIENT,6712.0,789
20001,UnitedHealthcare,NONE,NONE,Poisoning And Toxic Effects Of Drugs With Mcc,INPATIENT,21757.0,805
20001,UnitedHealthcare,NONE,NONE,Other O.R. Procedures For Multiple Significant Trauma With Cc,INPATIENT,86716.0,802
20001,UnitedHealthcare,NONE,NONE,Other Multiple Significant Trauma With Mcc,INPATIENT,149521.0,801
20001,Aetna PPO,NONE,NONE,"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.",INPATIENT,155086.0,67
20001,Aetna PPO,NONE,NONE,Craniotomy And Endovascular Intracranial Procedures With Mcc,INPATIENT,56056.0,17
20001,Aetna PPO,NONE,NONE,Spinal Procedures With Cc Or Spinal Neurostimulators,INPATIENT,41122.0,66
20001,Aetna PPO,NONE,NONE,Spinal Disorders And Injuries With Cc/Mcc,INPATIENT,26263.0,64
20001,Aetna PPO,NONE,NONE,"Ischemic Stroke, Precerebral Occlusion Or Transient Ischemia With Thrombolytic Agent With Cc",INPATIENT,30371.0,31
20001,Aetna PPO,NONE,NONE,Seizures With Mcc,INPATIENT,25784.0,61
20001,Aetna PPO,NONE,NONE,Major Head And Neck Procedures With Cc,INPATIENT,31420.0,40
20001,Aetna PPO,NONE,NONE,Pulmonary Embolism With Mcc Or Acute Cor Pulmonale,INPATIENT,25300.0,58
20001,Aetna PPO,NONE,NONE,Respiratory Infections And Inflammations With Mcc,INPATIENT,27180.0,59
20001,Aetna PPO,NONE,NONE,Respiratory Signs And Symptoms,INPATIENT,13275.0,60
20001,Aetna PPO,NONE,NONE,Cardiac Defibrillator Implant Without Cardiac Catheterization Without Mcc,INPATIENT,71505.0,10
20001,Aetna PPO,NONE,NONE,Coronary Bypass With Cardiac Catheterization Or Open Ablation With Mcc,INPATIENT,103902.0,16
20001,Aetna PPO,NONE,NONE,Amputation For Circulatory System Disorders Except Upper Limb And Toe With Cc,INPATIENT,41198.0,5
20001,Aetna PPO,NONE,NONE,Permanent Cardiac Pacemaker Implant With Mcc,INPATIENT,53256.0,53
20001,Aetna PPO,NONE,NONE,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent With Mcc Or 4+ Arteries Or Stents,INPATIENT,42333.0,50
20001,Aetna PPO,NONE,NONE,Percutaneous Cardiovascular Procedures With Drug-Eluting Stent Without Mcc,INPATIENT,28970.0,51
20001,Aetna PPO,NONE,NONE,Other Major Cardiovascular Procedures Without Cc/Mcc,INPATIENT,33556.0,49
20001,Aetna PPO,NONE,NONE,"Acute Myocardial Infarction, Discharged Alive With Mcc",INPATIENT,26907.0,2
20001,Aetna PPO,NONE,NONE,"Acute Myocardial Infarction, Discharged Alive With Cc",INPATIENT,14869.0,1
20001,Aetna PPO,NONE,NONE,"Acute Myocardial Infarction, Discharged Alive Without Cc/Mcc",INPATIENT,13054.0,3
20001,Aetna PPO,NONE,NONE,Deep Vein Thrombophlebitis With Cc/Mcc,INPATIENT,21667.0,18
20001,Aetna PPO,NONE,NONE,Hypertension Without Mcc,INPATIENT,13087.0,29
20001,Aetna PPO,NONE,NONE,Cardiac Arrhythmia And Conduction Disorders With Cc,INPATIENT,14954.0,9
20001,Aetna PPO,NONE,NONE,Major Small And Large Bowel Procedures Without Cc/Mcc,INPATIENT,21342.0,41
20001,Aetna PPO,NONE,NONE,Peritoneal Adhesiolysis With Cc,INPATIENT,33336.0,52
20001,Aetna PPO,NONE,NONE,Appendectomy Without Complicated Principal Diagnosis Without Cc/Mcc,INPATIENT,15613.0,7
20001,Aetna PPO,NONE,NONE,Other Digestive System O.R. Procedures With Cc,INPATIENT,33754.0,48
20001,Aetna PPO,NONE,NONE,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,INPATIENT,11958.0,39
20001,Aetna PPO,NONE,NONE,Gastrointestinal Hemorrhage With Cc,INPATIENT,16179.0,26
20001,Aetna PPO,NONE,NONE,Inflammatory Bowel Disease Without Cc/Mcc,INPATIENT,8904.0,30
20001,Aetna PPO,NONE,NONE,Gastrointestinal Obstruction Without Cc/Mcc,INPATIENT,18191.0,27
20001,Aetna PPO,NONE,NONE,"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",INPATIENT,21836.0,24
20001,Aetna PPO,NONE,NONE,"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders Without Mcc",INPATIENT,17122.0,25
20001,Aetna PPO,NONE,NONE,Other Digestive System Diagnoses With Cc,INPATIENT,17108.0,47
20001,Aetna PPO,NONE,NONE,Laparoscopic Cholecystectomy Without C.D.E. With Cc,INPATIENT,27587.0,33
20001,Aetna PPO,NONE,NONE,Laparoscopic Cholecystectomy Without C.D.E. Without Cc/Mcc,INPATIENT,20338.0,34
20001,Aetna PPO,NONE,NONE,Disorders Of The Biliary Tract Without Cc/Mcc,INPATIENT,16366.0,22
20001,Aetna PPO,NONE,NONE,Spinal Fusion Except Cervical Without Mcc,INPATIENT,49080.0,65
20001,Aetna PPO,NONE,NONE,Hip And Femur Procedures Except Major Joint With Mcc,INPATIENT,42508.0,28
20001,Aetna PPO,NONE,NONE,"Lower Extremity And Humerus Procedures Except Hip, Foot And Femur Without Cc/Mcc",INPATIENT,30637.0,36
20001,Aetna PPO,NONE,NONE,Local Excision And Removal Of Internal Fixation Devices Of Hip And Femur With Cc/Mcc,INPATIENT,38203.0,35
20001,Aetna PPO,NONE,NONE,Back And Neck Procedures Except Spinal Fusion Without Cc/Mcc,INPATIENT,21761.0,8
20001,Aetna PPO,NONE,NONE,Cellulitis Without Mcc,INPATIENT,12998.0,11
20001,Aetna PPO,NONE,NONE,"Amputation Of Lower Limb For Endocrine, Nutritional And Metabolic Disorders With Cc",INPATIENT,28067.0,6
20001,Aetna PPO,NONE,NONE,O.R. Procedures For Obesity Without Cc/Mcc,INPATIENT,19923.0,45
20001,Aetna PPO,NONE,NONE,Diabetes With Mcc,INPATIENT,24403.0,21
20001,Aetna PPO,NONE,NONE,Diabetes With Cc,INPATIENT,14619.0,20
20001,Aetna PPO,NONE,NONE,Endocrine Disorders Without Cc/Mcc,INPATIENT,9582.0,23
20001,Aetna PPO,NONE,NONE,Kidney And Ureter Procedures For Non-Neoplasm Without Cc/Mcc,INPATIENT,13284.0,32
20001,Aetna PPO,NONE,NONE,Uterine And Adnexa Procedures For Non-Malignancy With Cc/Mcc,INPATIENT,21428.0,68
20001,Aetna PPO,NONE,NONE,Vaginal Delivery With O.R. Procedures Except Sterilization And/Or D&C,INPATIENT,14612.0,69
20001,Aetna PPO,NONE,NONE,Postpartum And Post Abortion Diagnoses Without O.R. Procedures,INPATIENT,16682.0,54
20001,Aetna PPO,NONE,NONE,Cesarean Section With Sterilization Without Cc/Mcc,INPATIENT,11423.0,12
20001,Aetna PPO,NONE,NONE,Cesarean Section Without Sterilization With Cc,INPATIENT,13262.0,13
20001,Aetna PPO,NONE,NONE,Cesarean Section Without Sterilization Without Cc/Mcc,INPATIENT,11071.0,14
20001,Aetna PPO,NONE,NONE,Prematurity With Major Problems,INPATIENT,48303.0,55
20001,Aetna PPO,NONE,NONE,Prematurity Without Major Problems,INPATIENT,10207.0,56
20001,Aetna PPO,NONE,NONE,Neonate With Other Significant Problems,INPATIENT,4351.0,42
20001,Aetna PPO,NONE,NONE,Normal Newborn,INPATIENT,2377.0,44
20001,Aetna PPO,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Mcc,INPATIENT,12814.0,71
20001,Aetna PPO,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Cc,INPATIENT,9159.0,70
20001,Aetna PPO,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C Without Cc/Mcc,INPATIENT,8001.0,72
20001,Aetna PPO,NONE,NONE,Other Antepartum Diagnoses Without O.R. Procedures Without Cc/Mcc,INPATIENT,7681.0,46
20001,Aetna PPO,NONE,NONE,Lymphoma And Non-Acute Leukemia With Mcc,INPATIENT,42482.0,38
20001,Aetna PPO,NONE,NONE,Lymphoma And Non-Acute Leukemia With Cc,INPATIENT,24221.0,37
20001,Aetna PPO,NONE,NONE,Chemotherapy Without Acute Leukemia As Secondary Diagnosis With Cc,INPATIENT,16663.0,15
20001,Aetna PPO,NONE,NONE,Septicemia Or Severe Sepsis Without Mv >96 Hours With Mcc,INPATIENT,26960.0,62
20001,Aetna PPO,NONE,NONE,Septicemia Or Severe Sepsis Without Mv >96 Hours Without Mcc,INPATIENT,16674.0,63
20001,Aetna PPO,NONE,NONE,Depressive Neuroses,INPATIENT,13238.0,19
20001,Aetna PPO,NONE,NONE,Neuroses Except Depressive,INPATIENT,18212.0,43
20001,Aetna PPO,NONE,NONE,Psychoses,INPATIENT,20844.0,57
20001,Aetna PPO,NONE,NONE,"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without Mcc",INPATIENT,17838.0,4
20001,Aetna SOA - Active,NONE,NONE,Craniotomy With Major Device Implant Or Acute Complex Cns Principal Diagnosis Without Mcc,INPATIENT,88338.0,78
20001,Aetna SOA - Active,NONE,NONE,Headaches Without Mcc,INPATIENT,39237.0,79
20001,Aetna SOA - Active,NONE,NONE,Other Respiratory System O.R. Procedures With Mcc,INPATIENT,148855.0,90
20001,Aetna SOA - Active,NONE,NONE,Major Chest Trauma With Cc,INPATIENT,37371.0,84
20001,Aetna SOA - Active,NONE,NONE,Major Small And Large Bowel Procedures With Mcc,INPATIENT,39490.0,85
20001,Aetna SOA - Active,NONE,NONE,Major Small And Large Bowel Procedures Without Cc/Mcc,INPATIENT,29990.0,86
20001,Aetna SOA - Active,NONE,NONE,Appendectomy Without Complicated Principal Diagnosis Without Cc/Mcc,INPATIENT,21165.0,74
20001,Aetna SOA - Active,NONE,NONE,Back And Neck Procedures Except Spinal Fusion Without Cc/Mcc,INPATIENT,36317.0,75
20001,Aetna SOA - Active,NONE,NONE,Adrenal And Pituitary Procedures With Cc/Mcc,INPATIENT,70048.0,73
20001,Aetna SOA - Active,NONE,NONE,O.R. Procedures For Obesity Without Cc/Mcc,INPATIENT,31807.0,88
20001,Aetna SOA - Active,NONE,NONE,Kidney And Ureter Procedures For Non-Neoplasm With Cc,INPATIENT,36602.0,81
20001,Aetna SOA - Active,NONE,NONE,Kidney And Urinary Tract Infections With Mcc,INPATIENT,22040.0,82
20001,Aetna SOA - Active,NONE,NONE,Cesarean Section Without Sterilization With Mcc,INPATIENT,22602.0,76
20001,Aetna SOA - Active,NONE,NONE,Cesarean Section Without Sterilization Without Cc/Mcc,INPATIENT,12373.0,77
20001,Aetna SOA - Active,NONE,NONE,Normal Newborn,INPATIENT,2165.0,87
20001,Aetna SOA - Active,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Mcc,INPATIENT,11937.0,93
20001,Aetna SOA - Active,NONE,NONE,Vaginal Delivery Without Sterilization Or D&C With Cc,INPATIENT,10299.0,92
